tweet_id, user_id
'505269787664994304','590312609'
'505269791637393408','17074784'
'505269799899787265','199691493'
'505269812172701696','393010400'
'505269812449533952','2253053142'
'505269813254430720','1200277968'
'505269818270834688','29238700'
'505269822297346048','1436052468'
'505269825698942977','577220604'
'505269829310238720','29483019'
'505269829662543872','1384605834'
'505269834427691008','62329363'
'505269834251509760','96551276'
'505269836889722880','31508403'
'505269837438799872','146739934'
'505269842438807552','396052076'
'505269846779518976','2692877432'
'505269848017207296','279932756'
'505269848901812224','1623287251'
'505269850236002304','44039440'
'505269855520849920','397290294'
'505269857181376513','15526662'
'505269860809850880','23185808'
'505269867717480448','2752155098'
'505269871136227328','159110168'
'505269873677594624','47865719'
'505269888366030848','609251876'
'505269890711035904','90001264'
'505269898876944384','11523942'
'505269901331005440','514505608'
'505269901381337088','1296353300'
'505269902874144768','2752155098'
'505269910054793216','2752155098'
'505269915763630080','362730804'
'505269917797453824','2754656149'
'505269919684894720','2743424437'
'505269929055387648','15956131'
'505269937942691840','2754656149'
'505269939540738048','462810292'
'505269943152033793','2380456586'
'505269945991573504','2389166773'
'505269963142082561','2754656149'
'505269973082976256','21821405'
'505269978325463040','2762958835'
'505269986709880832','2772020695'
'505269995094306816','2765566939'
'505269995996467200','376790816'
'505270002422140929','36326293'
'505270005165203456','554706259'
'505270019773583360','79303002'
'505270020172439552','389063667'
'505270035871694849','389063667'
'505270038312386560','2533014732'
'505270049004068864','119503603'
'505270056859615232','85518308'
'505270058957144064','1296353300'
'505270060055674881','90805156'
'505270067026993154','914572664'
'505270072697315328','14819764'
'505270073041244160','24655343'
'505270074723565568','68321759'
'505270080985645056','309705204'
'505270087478423552','28849890'
'505270091433672704','1022838998'
'505270095061725185','14068446'
'505270118549827586','367367241'
'505270130008678400','32250581'
'505270130155487232','399568690'
'505270132512288768','121014880'
'505270137185120256','16521468'
'505270145586302976','212567862'
'505270156990619648','1171500895'
'505270162011222016','2190056023'
'505270166096064512','919927818'
'505270184094232576','199763814'
'505270186229112832','88387607'
'505270203903533056','20598015'
'505270216398741505','307822007'
'505270217119776769','51667942'
'505270222409199616','19034557'
'505270237101817856','21690112'
'505270237604749312','2389681902'
'505270242218872832','194054865'
'505270249428885504','40240203'
'505270256651100160','179912967'
'505270263957979137','1094972606'
'505270272547909632','2713079586'
'505270275253239808','234767569'
'505270284585553920','1615256118'
'505270295339761664','2651889720'
'505270300078911488','82193985'
'505270301177806849','183490646'
'505270333050748928','40240203'
'505270342777311232','945571500'
'505270345667198976','501772996'
'505270351597932544','941350496'
'505270351425978368','22065341'
'505270353506357248','91626967'
'505270356748161026','17265241'
'505270357305999360','2564977267'
'505270359520993280','304767588'
'505270368131887104','199763814'
'505270386926579712','157091092'
'505270394899935232','24786780'
'505270396598231041','352105160'
'505270412813426688','1867362378'
'505270425094324224','230682853'
'505270433340334080','752383464'
'505270436176093184','116801326'
'505270436914270208','88762686'
'505270448926765057','111970808'
'505270450729918465','11190412'
'505270463501578240','33407950'
'505270464584097792','2520327521'
'505270467356528640','2373767246'
'505270473098145792','33407950'
'505270480668876800','33407950'
'505270521840144384','464461104'
'505270528064499712','1184610067'
'505270533043523584','16557497'
'505270533944905728','21821405'
'505270545332445184','93059585'
'505270551850409984','25660988'
'505270557311787008','345414171'
'505270585250041857','2480891059'
'505270586994864128','42608370'
'505270594133168128','2564977267'
'505270619223900160','1702865540'
'505270620334985216','1638875658'
'505270635707510784','787774580'
'505270637007761408','6959082'
'505270646587531264','43637692'
'505270657857634304','19044396'
'505270679688990720','24786780'
'505270680888147970','464450433'
'505270685275807744','252119096'
'505270697279488000','464461104'
'505270710521298946','18639267'
'505270712173469696','300146770'
'505270724400275456','148861429'
'505270774522183680','565416630'
'505270775511658496','279580035'
'505270777252708352','2718124943'
'505270791030996992','596450900'
'505270803387412480','547461296'
'505270815223742464','237372638'
'505270817908092929','596450900'
'505270825411702784','16227220'
'505270828452573185','1336080498'
'505270830021230592','50594484'
'505270835557720064','253668211'
'505270839085137921','55568595'
'505270844768395265','555589804'
'505270844613226497','365752732'
'505270858882248704','2279579508'
'505270861361061888','2701366015'
'505270874623447042','15596448'
'505270882630397952','2631860873'
'505270892323016704','187200191'
'505270896043376641','428672983'
'505270902213607424','81086690'
'505270902913630208','464450433'
'505270906005237760','596450900'
'505270908903514112','42608370'
'505270910828703745','20510533'
'505270929224900608','2718124943'
'505270940050415616','470099591'
'505270941732323329','15596448'
'505270940998303744','596450900'
'505270953169780736','475809773'
'505270962804502528','21567037'
'505270963936972800','596450900'
'505270967229497344','24786780'
'505270977047961601','31012822'
'505270980546007040','2459920208'
'505270999622123521','2631860873'
'505271001006211072','272363891'
'505271014914527232','2175792948'
'505271019196919808','328064661'
'505271033809866752','107164467'
'505271035831537664','581966768'
'505271041649016832','745496304'
'505271044882456577','144132727'
'505271055012102144','48296270'
'505271054936596480','310372141'
'505271066403815426','1409793961'
'505271075882946560','20510533'
'505271079691378688','23608403'
'505271087006240768','420398403'
'505271090076454912','24786780'
'505271094409166848','46409048'
'505271101216534528','20510533'
'505271127963205632','990478826'
'505271141788037120','171913154'
'505271161677434880','2170378830'
'505271162520498176','427733020'
'505271166127202304','194202021'
'505271174742683648','2170378830'
'505271178353979392','609251876'
'505271197471240192','614558902'
'505271200231469056','36808182'
'505271211832512512','804516410'
'505271213238018048','20510533'
'505271219286212608','24786780'
'505271225640185856','189829457'
'505271231420313600','2315316162'
'505271236424118272','14945005'
'505271239620190208','2742601767'
'505271249132863489','22185930'
'505271249535508480','46409048'
'505271252081475586','1944832135'
'505271253997850624','50207246'
'505271255520796672','305217003'
'505271273392730112','121812371'
'505271287028006912','1384636009'
'505271307219374080','2701597927'
'505271332549173248','336623539'
'505271333283184640','1511949548'
'505271335271292928','774408049'
'505271336588279808','24786780'
'505271337192280064','596450900'
'505271338706427904','164358102'
'505271343152381952','245783227'
'505271359073968128','2520327521'
'505271360718139392','2421822554'
'505271367831662592','15391102'
'505271377960898560','556001872'
'505271400869797889','25325324'
'505271403743305728','58210128'
'505271404288565248','169125335'
'505271404422377473','397907084'
'505271412354191360','305506724'
'505271415726432256','561246157'
'505271425201369089','556001872'
'505271425444638720','2451092791'
'505271429194338304','26082964'
'505271444063125504','167862232'
'505271464237355008','19401084'
'505271464677748737','467508944'
'505271465306886144','468117909'
'505271467018182656','467473177'
'505271468650160128','24786780'
'505271479122939905','2664988219'
'505271483363753984','20510533'
'505271483900657666','575481880'
'505271488212373504','2435552448'
'505271496399650817','33653723'
'505271522358206464','1227019398'
'505271524820262912','353904076'
'505271524819890178','2446244119'
'505271529119428608','39960951'
'505271549893439488','53669531'
'505271550275485696','1929992100'
'505271562371883008','16882628'
'505271572283031552','404059253'
'505271575625879553','990478826'
'505271581619523584','21402093'
'505271600586170369','24786780'
'505271640280662016','2671800712'
'505271655845740546','2148516500'
'505271657854795776','2353551444'
'505271660497620993','96340114'
'505271664268292096','945571500'
'505271683067174912','135844465'
'505271691715837952','375003593'
'505271693083152384','822956617'
'505271693355778048','304547737'
'505271699613683712','59841933'
'505271702885236737','1312413097'
'505271711621980160','16700518'
'505271716981923842','2374451046'
'505271725555449859','30157391'
'505271736754257921','1228840274'
'505271741531160576','384777529'
'505271764944166913','599007206'
'505271796728598528','2593165068'
'505271798855110656','2593165068'
'505271802680332288','2593165068'
'505271810825670656','203226820'
'505271813002104833','1240856826'
'505271813224792065','23802035'
'505271814671859712','2687038550'
'505271825526710273','393010400'
'505271835001630720','169125335'
'505271839606988801','276547086'
'505271876055498752','1372256496'
'505271916572061696','7140572'
'505271932326248448','2674005546'
'505271949119856640','354708537'
'505271949032189952','464259204'
'505271965616443392','27331969'
'505271975464693760','234927321'
'505271976391610368','302788678'
'505271992229314561','2258156846'
'505271994473263104','20289522'
'505271999522820096','355005618'
'505272001406459904','1698793423'
'505272003075772417','140110159'
'505272004283727872','355005618'
'505272015180546048','482229323'
'505272040543518721','843156355'
'505272048261005312','382819171'
'505272049695461377','194499826'
'505272055663968256','194499826'
'505272062764929024','194499826'
'505272067105624064','1274282042'
'505272067751944192','140110159'
'505272080376807424','2380390962'
'505272095975440384','2262007431'
'505272099099779072','20341657'
'505272099997356032','428672983'
'505272120885399552','234927321'
'505272142603517952','140110159'
